season,round,driver_ref,constructor_ref,finishing_position,grid_position,status,points,fastest_lap_time,fastest_lap_number
2021,2,latifi,williams,20,14,Collision,0.0,,
2021,3,hamilton,mercedes,1,2,Finished,25.0,1:20.933,47.0
2021,3,max_verstappen,red_bull,2,3,Finished,18.0,1:20.695,62.0
2021,3,bottas,mercedes,3,1,Finished,16.0,1:19.865,65.0
2021,3,perez,red_bull,4,4,Finished,12.0,1:20.643,55.0
2021,3,norris,mclaren,5,7,Finished,10.0,1:21.696,55.0
2021,3,leclerc,ferrari,6,8,Finished,8.0,1:21.496,63.0
2021,3,ocon,alpine,7,6,Finished,6.0,1:21.886,34.0
2021,3,alonso,alpine,8,13,Finished,4.0,1:21.032,66.0
2021,3,ricciardo,mclaren,9,16,Finished,2.0,1:21.987,64.0
2021,3,gasly,alphatauri,10,9,Finished,1.0,1:22.014,65.0
2021,3,sainz,ferrari,11,5,Finished,0.0,1:22.325,60.0
2021,3,giovinazzi,alfa,12,12,+1 Lap,0.0,1:22.167,60.0
2021,3,vettel,aston_martin,13,10,+1 Lap,0.0,1:22.416,60.0
2021,3,stroll,aston_martin,14,17,+1 Lap,0.0,1:21.970,59.0
2021,3,tsunoda,alphatauri,15,14,+1 Lap,0.0,1:22.058,61.0
2021,3,russell,williams,16,11,+1 Lap,0.0,1:22.654,60.0
2021,3,mick_schumacher,haas,17,19,+2 Laps,0.0,1:22.755,61.0
2021,3,latifi,williams,18,18,+2 Laps,0.0,1:23.155,60.0
2021,3,mazepin,haas,19,20,+2 Laps,0.0,1:23.641,64.0
2021,3,raikkonen,alfa,20,15,Collision damage,0.0,,
2021,4,hamilton,mercedes,1,1,Finished,25.0,1:20.665,54.0
2021,4,max_verstappen,red_bull,2,2,Finished,19.0,1:18.149,62.0
2021,4,bottas,mercedes,3,3,Finished,15.0,1:19.430,65.0
2021,4,leclerc,ferrari,4,4,Finished,12.0,1:20.459,64.0
2021,4,perez,red_bull,5,8,Finished,10.0,1:19.483,60.0
2021,4,ricciardo,mclaren,6,7,Finished,8.0,1:21.853,60.0
2021,4,sainz,ferrari,7,6,Finished,6.0,1:21.568,53.0
2021,4,norris,mclaren,8,9,+1 Lap,4.0,1:21.279,56.0
2021,4,ocon,alpine,9,5,+1 Lap,2.0,1:23.311,46.0
2021,4,gasly,alphatauri,10,12,+1 Lap,1.0,1:21.375,64.0
2021,4,stroll,aston_martin,11,11,+1 Lap,0.0,1:22.607,47.0
2021,4,raikkonen,alfa,12,17,+1 Lap,0.0,1:22.868,54.0
2021,4,vettel,aston_martin,13,13,+1 Lap,0.0,1:22.820,56.0
2021,4,russell,williams,14,15,+1 Lap,0.0,1:23.208,30.0
2021,4,giovinazzi,alfa,15,14,+1 Lap,0.0,1:22.802,42.0
2021,4,latifi,williams,16,19,+1 Lap,0.0,1:22.905,57.0
2021,4,alonso,alpine,17,10,+1 Lap,0.0,1:21.182,63.0
2021,4,mick_schumacher,haas,18,18,+2 Laps,0.0,1:22.637,54.0
2021,4,mazepin,haas,19,20,+2 Laps,0.0,1:24.040,45.0
2021,4,tsunoda,alphatauri,20,16,Electrical,0.0,1:24.825,5.0
2021,5,max_verstappen,red_bull,1,2,Finished,25.0,1:14.649,58.0
2021,5,sainz,ferrari,2,4,Finished,18.0,1:14.621,35.0
2021,5,norris,mclaren,3,5,Finished,15.0,1:14.670,76.0
2021,5,perez,red_bull,4,9,Finished,12.0,1:14.552,32.0
2021,5,vettel,aston_martin,5,8,Finished,10.0,1:15.316,33.0
2021,5,gasly,alphatauri,6,6,Finished,8.0,1:15.412,71.0
2021,5,hamilton,mercedes,7,7,Finished,7.0,1:12.909,69.0
2021,5,stroll,aston_martin,8,13,+1 Lap,4.0,1:14.674,74.0
2021,5,ocon,alpine,9,11,+1 Lap,2.0,1:15.316,41.0
2021,5,giovinazzi,alfa,10,10,+1 Lap,1.0,1:15.331,41.0
2021,5,raikkonen,alfa,11,14,+1 Lap,0.0,1:14.971,55.0
2021,5,ricciardo,mclaren,12,12,+1 Lap,0.0,1:14.578,43.0
2021,5,alonso,alpine,13,17,+1 Lap,0.0,1:15.026,70.0
2021,5,russell,williams,14,15,+1 Lap,0.0,1:15.539,59.0
2021,5,latifi,williams,15,18,+1 Lap,0.0,1:15.573,66.0
2021,5,tsunoda,alphatauri,16,16,+1 Lap,0.0,1:14.037,66.0
2021,5,mazepin,haas,17,19,+3 Laps,0.0,1:16.866,64.0
2021,5,mick_schumacher,haas,18,20,+3 Laps,0.0,1:16.425,51.0
2021,5,bottas,mercedes,19,3,Wheel nut,0.0,1:15.706,18.0
2021,5,leclerc,ferrari,20,1,Driveshaft,0.0,,
2021,6,perez,red_bull,1,6,Finished,25.0,1:44.687,45.0
2021,6,vettel,aston_martin,2,11,Finished,18.0,1:44.890,41.0
2021,6,gasly,alphatauri,3,4,Finished,15.0,1:45.220,44.0
2021,6,leclerc,ferrari,4,1,Finished,12.0,1:45.382,46.0
2021,6,norris,mclaren,5,9,Finished,10.0,1:45.326,41.0
2021,6,alonso,alpine,6,8,Finished,8.0,1:45.624,42.0
2021,6,tsunoda,alphatauri,7,7,Finished,6.0,1:44.939,46.0
2021,6,sainz,ferrari,8,5,Finished,4.0,1:45.700,42.0
2021,6,ricciardo,mclaren,9,13,Finished,2.0,1:45.713,43.0
2021,6,raikkonen,alfa,10,14,Finished,1.0,1:45.601,43.0
2021,6,giovinazzi,alfa,11,20,Finished,0.0,1:45.575,44.0
2021,6,bottas,mercedes,12,10,Finished,0.0,1:45.665,43.0
2021,6,mick_schumacher,haas,13,17,Finished,0.0,1:47.624,41.0
2021,6,mazepin,haas,14,18,Finished,0.0,1:47.747,40.0
2021,6,hamilton,mercedes,15,2,Finished,0.0,1:44.769,43.0
2021,6,latifi,williams,16,16,Finished,0.0,1:46.608,42.0
2021,6,russell,williams,17,15,Gearbox,0.0,1:45.959,43.0
2021,6,max_verstappen,red_bull,18,3,Accident,0.0,1:44.481,44.0
2021,6,stroll,aston_martin,19,19,Accident,0.0,1:46.207,28.0
2021,6,ocon,alpine,20,12,Turbo,0.0,1:50.850,2.0
2021,7,max_verstappen,red_bull,1,1,Finished,26.0,1:36.404,35.0
2021,7,hamilton,mercedes,2,2,Finished,18.0,1:37.410,44.0
2021,7,perez,red_bull,3,4,Finished,15.0,1:36.693,53.0
2021,7,bottas,mercedes,4,3,Finished,12.0,1:36.960,19.0
2021,7,norris,mclaren,5,8,Finished,10.0,1:37.425,52.0
2021,7,ricciardo,mclaren,6,10,Finished,8.0,1:38.324,45.0
2021,7,gasly,alphatauri,7,6,Finished,6.0,1:38.103,44.0
2021,7,alonso,alpine,8,9,Finished,4.0,1:37.646,44.0
2021,7,vettel,aston_martin,9,12,Finished,2.0,1:37.138,52.0
2021,7,stroll,aston_martin,10,19,Finished,1.0,1:37.828,44.0
2021,7,sainz,ferrari,11,5,Finished,0.0,1:38.931,19.0
2021,7,russell,williams,12,14,+1 Lap,0.0,1:38.314,52.0
2021,7,tsunoda,alphatauri,13,0,+1 Lap,0.0,1:38.980,18.0
2021,7,ocon,alpine,14,11,+1 Lap,0.0,1:38.645,33.0
2021,7,giovinazzi,alfa,15,13,+1 Lap,0.0,1:38.702,36.0
2021,7,leclerc,ferrari,16,7,+1 Lap,0.0,1:37.681,43.0
2021,7,raikkonen,alfa,17,17,+1 Lap,0.0,1:37.992,46.0
2021,7,latifi,williams,18,16,+1 Lap,0.0,1:38.313,50.0
2021,7,mick_schumacher,haas,19,15,+1 Lap,0.0,1:38.847,51.0
2021,7,mazepin,haas,20,18,+1 Lap,0.0,1:39.317,34.0
2021,8,max_verstappen,red_bull,1,1,Finished,25.0,1:08.017,68.0
2021,8,hamilton,mercedes,2,2,Finished,19.0,1:07.058,71.0
2021,8,bottas,mercedes,3,5,Finished,15.0,1:08.619,43.0
2021,8,perez,red_bull,4,4,Finished,12.0,1:07.894,57.0
2021,8,norris,mclaren,5,3,+1 Lap,10.0,1:08.903,65.0
2021,8,sainz,ferrari,6,12,+1 Lap,8.0,1:08.609,64.0
2021,8,leclerc,ferrari,7,7,+1 Lap,6.0,1:08.738,64.0
2021,8,stroll,aston_martin,8,9,+1 Lap,4.0,1:09.787,32.0
2021,8,alonso,alpine,9,8,+1 Lap,2.0,1:09.749,61.0
2021,8,tsunoda,alphatauri,10,11,+1 Lap,1.0,1:09.650,41.0
2021,8,raikkonen,alfa,11,18,+1 Lap,0.0,1:09.128,57.0
2021,8,vettel,aston_martin,12,14,+1 Lap,0.0,1:09.821,64.0
2021,8,ricciardo,mclaren,13,13,+1 Lap,0.0,1:09.305,45.0
2021,8,ocon,alpine,14,17,+1 Lap,0.0,1:09.576,70.0
2021,8,giovinazzi,alfa,15,15,+1 Lap,0.0,1:09.723,39.0
2021,8,mick_schumacher,haas,16,19,+2 Laps,0.0,1:10.005,57.0
2021,8,latifi,williams,17,16,+3 Laps,0.0,1:10.104,34.0
2021,8,mazepin,haas,18,20,+3 Laps,0.0,1:10.951,39.0
2021,8,russell,williams,19,10,Engine,0.0,1:10.499,28.0
2021,8,gasly,alphatauri,20,6,Collision,0.0,,
2021,9,max_verstappen,red_bull,1,1,Finished,26.0,1:06.200,62.0
2021,9,bottas,mercedes,2,5,Finished,18.0,1:08.374,52.0
2021,9,norris,mclaren,3,2,Finished,15.0,1:08.471,62.0
2021,9,hamilton,mercedes,4,4,Finished,12.0,1:08.126,55.0
2021,9,sainz,ferrari,5,10,Finished,10.0,1:07.762,70.0
2021,9,perez,red_bull,6,3,Finished,8.0,1:08.192,55.0
2021,9,ricciardo,mclaren,7,13,Finished,6.0,1:08.820,56.0
2021,9,leclerc,ferrari,8,12,Finished,4.0,1:08.698,55.0
2021,9,gasly,alphatauri,9,6,Finished,2.0,1:08.146,54.0
2021,9,alonso,alpine,10,14,+1 Lap,1.0,1:08.405,70.0
2021,9,russell,williams,11,8,+1 Lap,0.0,1:08.900,56.0
2021,9,tsunoda,alphatauri,12,7,+1 Lap,0.0,1:08.455,54.0
2021,9,stroll,aston_martin,13,9,+1 Lap,0.0,1:08.659,54.0
2021,9,giovinazzi,alfa,14,15,+1 Lap,0.0,1:09.042,55.0
2021,9,raikkonen,alfa,15,16,+1 Lap,0.0,1:08.874,69.0
2021,9,latifi,williams,16,18,+1 Lap,0.0,1:08.520,62.0
2021,9,vettel,aston_martin,17,11,Collision,0.0,1:08.420,51.0
2021,9,mick_schumacher,haas,18,19,+2 Laps,0.0,1:09.394,56.0
2021,9,mazepin,haas,19,20,+2 Laps,0.0,1:09.757,49.0
2021,9,ocon,alpine,20,17,Collision,0.0,,
2021,10,hamilton,mercedes,1,2,Finished,25.0,1:29.699,45.0
2021,10,leclerc,ferrari,2,4,Finished,18.0,1:30.569,45.0
2021,10,bottas,mercedes,3,3,Finished,15.0,1:30.524,45.0
2021,10,norris,mclaren,4,5,Finished,12.0,1:31.420,44.0
2021,10,ricciardo,mclaren,5,6,Finished,10.0,1:31.284,51.0
2021,10,sainz,ferrari,6,10,Finished,8.0,1:31.223,51.0
2021,10,alonso,alpine,7,7,Finished,6.0,1:31.698,48.0
2021,10,stroll,aston_martin,8,14,Finished,4.0,1:31.992,48.0
2021,10,ocon,alpine,9,9,Finished,2.0,1:32.210,48.0
2021,10,tsunoda,alphatauri,10,16,Finished,1.0,1:30.826,51.0
2021,10,gasly,alphatauri,11,11,Finished,0.0,1:30.266,52.0
2021,10,russell,williams,12,12,+1 Lap,0.0,1:32.049,49.0
2021,10,giovinazzi,alfa,13,15,+1 Lap,0.0,1:32.346,49.0
2021,10,latifi,williams,14,17,+1 Lap,0.0,1:32.477,51.0
2021,10,raikkonen,alfa,15,13,+1 Lap,0.0,1:31.895,48.0
2021,10,perez,red_bull,16,0,+1 Lap,0.0,1:28.617,50.0
2021,10,mazepin,haas,17,19,+1 Lap,0.0,1:32.909,51.0
2021,10,mick_schumacher,haas,18,18,+1 Lap,0.0,1:32.862,50.0
2021,10,vettel,aston_martin,19,8,Retired,0.0,1:33.059,35.0
2021,10,max_verstappen,red_bull,20,1,Collision,0.0,,
2021,11,ocon,alpine,1,8,Finished,25.0,1:21.421,54.0
2021,11,hamilton,mercedes,2,1,Finished,18.0,1:18.715,49.0
2021,11,sainz,ferrari,3,15,Finished,15.0,1:21.423,54.0
2021,11,alonso,alpine,4,9,Finished,12.0,1:20.359,41.0
2021,11,gasly,alphatauri,5,5,Finished,11.0,1:18.394,70.0
2021,11,tsunoda,alphatauri,6,16,Finished,8.0,1:22.450,43.0
2021,11,latifi,williams,7,18,Finished,6.0,1:22.831,62.0
2021,11,russell,williams,8,17,Finished,4.0,1:22.112,62.0
2021,11,max_verstappen,red_bull,9,3,Finished,2.0,1:20.945,43.0
2021,11,raikkonen,alfa,10,13,+1 Lap,1.0,1:21.518,58.0
2021,11,ricciardo,mclaren,11,11,+1 Lap,0.0,1:22.802,58.0
2021,11,mick_schumacher,haas,12,20,+1 Lap,0.0,1:22.711,44.0
2021,11,giovinazzi,alfa,13,0,+1 Lap,0.0,1:22.736,44.0
2021,11,mazepin,haas,14,19,Collision,0.0,,
2021,11,norris,mclaren,15,6,Collision,0.0,,
2021,11,bottas,mercedes,16,2,Collision,0.0,,
2021,11,perez,red_bull,17,4,Collision,0.0,,
2021,11,leclerc,ferrari,18,7,Collision,0.0,,
2021,11,stroll,aston_martin,19,12,Collision,0.0,,
2021,11,vettel,aston_martin,20,10,Disqualified,0.0,1:21.459,60.0
2021,12,max_verstappen,red_bull,1,1,Finished,12.5,,
2021,12,russell,williams,2,2,Finished,9.0,,
2021,12,hamilton,mercedes,3,3,Finished,7.5,,
2021,12,ricciardo,mclaren,4,4,Finished,6.0,,
2021,12,vettel,aston_martin,5,5,Finished,5.0,,
2021,12,gasly,alphatauri,6,6,Finished,4.0,,
2021,12,ocon,alpine,7,8,Finished,3.0,,
2021,12,leclerc,ferrari,8,9,Finished,2.0,,
2021,12,latifi,williams,9,10,Finished,1.0,,
2021,12,sainz,ferrari,10,11,Finished,0.5,,
2021,12,alonso,alpine,11,12,Finished,0.0,,
2021,12,bottas,mercedes,12,13,Finished,0.0,,
2021,12,giovinazzi,alfa,13,14,Finished,0.0,,
2021,12,norris,mclaren,14,15,Finished,0.0,,
2021,12,tsunoda,alphatauri,15,16,Finished,0.0,,
2021,12,mick_schumacher,haas,16,17,Finished,0.0,,
2021,12,mazepin,haas,17,18,Finished,0.0,,
2021,12,raikkonen,alfa,18,0,Finished,0.0,,
2021,12,perez,red_bull,19,0,Finished,0.0,,
2021,12,stroll,aston_martin,20,19,Finished,0.0,,
2021,13,max_verstappen,red_bull,1,1,Finished,25.0,1:13.275,60.0
2021,13,hamilton,mercedes,2,2,Finished,19.0,1:11.097,72.0
2021,13,bottas,mercedes,3,3,Finished,15.0,1:12.549,69.0
2021,13,gasly,alphatauri,4,4,+1 Lap,12.0,1:14.818,57.0
2021,13,leclerc,ferrari,5,5,+1 Lap,10.0,1:14.780,58.0
2021,13,alonso,alpine,6,9,+1 Lap,8.0,1:14.323,60.0
2021,13,sainz,ferrari,7,6,+1 Lap,6.0,1:15.260,45.0
2021,13,perez,red_bull,8,0,+1 Lap,4.0,1:13.461,59.0
2021,13,ocon,alpine,9,8,+1 Lap,2.0,1:14.675,54.0
2021,13,norris,mclaren,10,13,+1 Lap,1.0,1:14.236,48.0
2021,13,ricciardo,mclaren,11,10,+1 Lap,0.0,1:14.920,59.0
2021,13,stroll,aston_martin,12,12,+2 Laps,0.0,1:15.611,57.0
2021,13,vettel,aston_martin,13,15,+2 Laps,0.0,1:13.958,63.0
2021,13,giovinazzi,alfa,14,7,+2 Laps,0.0,1:15.125,66.0
2021,13,kubica,alfa,15,16,+2 Laps,0.0,1:15.442,44.0
2021,13,latifi,williams,16,0,+2 Laps,0.0,1:15.790,25.0
2021,13,russell,williams,17,11,Gearbox,0.0,1:15.628,57.0
2021,13,mick_schumacher,haas,18,17,+3 Laps,0.0,1:15.927,36.0
2021,13,tsunoda,alphatauri,19,14,Power Unit,0.0,1:15.783,44.0
2021,13,mazepin,haas,20,18,Hydraulics,0.0,1:16.066,35.0
2021,14,ricciardo,mclaren,1,2,Finished,26.0,1:24.812,53.0
2021,14,norris,mclaren,2,3,Finished,18.0,1:24.971,53.0
2021,14,bottas,mercedes,3,19,Finished,15.0,1:24.827,34.0
2021,14,leclerc,ferrari,4,5,Finished,12.0,1:25.319,53.0
2021,14,perez,red_bull,5,8,Finished,10.0,1:25.156,53.0
2021,14,sainz,ferrari,6,6,Finished,8.0,1:25.559,53.0
2021,14,stroll,aston_martin,7,9,Finished,6.0,1:25.853,52.0
2021,14,alonso,alpine,8,10,Finished,4.0,1:25.472,52.0
2021,14,russell,williams,9,14,Finished,2.0,1:25.835,53.0
2021,14,ocon,alpine,10,12,Finished,1.0,1:25.566,53.0
2021,14,latifi,williams,11,13,Finished,0.0,1:25.953,50.0
2021,14,vettel,aston_martin,12,11,Finished,0.0,1:25.938,50.0
2021,14,giovinazzi,alfa,13,7,Finished,0.0,1:25.718,50.0
2021,14,kubica,alfa,14,17,Finished,0.0,1:25.849,53.0
2021,14,mick_schumacher,haas,15,18,Finished,0.0,1:26.707,52.0
2021,14,mazepin,haas,16,16,Power Unit,0.0,1:27.202,41.0
2021,14,hamilton,mercedes,17,4,Collision,0.0,1:25.870,3.0
2021,14,max_verstappen,red_bull,18,1,Collision,0.0,1:25.173,25.0
2021,14,gasly,alphatauri,19,0,Suspension,0.0,1:29.005,2.0
2021,14,tsunoda,alphatauri,20,0,Brakes,0.0,,
2021,15,hamilton,mercedes,1,4,Finished,25.0,1:37.575,43.0
2021,15,max_verstappen,red_bull,2,20,Finished,18.0,1:38.396,28.0
2021,15,sainz,ferrari,3,2,Finished,15.0,1:39.294,40.0
2021,15,ricciardo,mclaren,4,5,Finished,12.0,1:39.124,24.0
2021,15,bottas,mercedes,5,16,Finished,10.0,1:38.216,31.0
2021,15,alonso,alpine,6,6,Finished,8.0,1:38.686,44.0
2021,15,norris,mclaren,7,1,Finished,7.0,1:37.423,39.0
2021,15,raikkonen,alfa,8,13,Finished,4.0,1:40.289,34.0
2021,15,perez,red_bull,9,8,Finished,2.0,1:39.215,45.0
2021,15,russell,williams,10,3,Finished,1.0,1:40.596,40.0
2021,15,stroll,aston_martin,11,7,Finished,0.0,1:40.464,35.0
2021,15,vettel,aston_martin,12,10,+1 Lap,0.0,1:39.251,44.0
2021,15,gasly,alphatauri,13,11,+1 Lap,0.0,1:38.279,35.0
2021,15,ocon,alpine,14,9,+1 Lap,0.0,1:40.598,34.0
2021,15,leclerc,ferrari,15,19,+1 Lap,0.0,1:38.994,45.0
2021,15,giovinazzi,alfa,16,17,+1 Lap,0.0,1:39.058,39.0
2021,15,tsunoda,alphatauri,17,12,+1 Lap,0.0,1:39.960,42.0
2021,15,mazepin,haas,18,15,+2 Laps,0.0,1:41.713,24.0
2021,15,latifi,williams,19,18,Accident,0.0,1,42.0
2021,15,mick_schumacher,haas,20,14,Oil leak,0.0,1:40.276,22.0
2021,16,bottas,mercedes,1,1,Finished,26.0,1:30.432,58.0
2021,16,max_verstappen,red_bull,2,2,Finished,18.0,1:32.759,53.0
2021,16,perez,red_bull,3,6,Finished,15.0,1:32.459,53.0
2021,16,leclerc,ferrari,4,3,Finished,12.0,1:32.737,57.0
2021,16,hamilton,mercedes,5,11,Finished,10.0,1:32.763,52.0
2021,16,gasly,alphatauri,6,4,Finished,8.0,1:32.814,50.0
2021,16,norris,mclaren,7,7,Finished,6.0,1:32.446,50.0
2021,16,sainz,ferrari,8,19,Finished,4.0,1:31.921,49.0
2021,16,stroll,aston_martin,9,8,Finished,2.0,1:32.608,58.0
2021,16,ocon,alpine,10,12,+1 Lap,1.0,1:34.584,24.0
2021,16,giovinazzi,alfa,11,16,+1 Lap,0.0,1:32.904,57.0
2021,16,raikkonen,alfa,12,17,+1 Lap,0.0,1:32.586,50.0
2021,16,ricciardo,mclaren,13,20,+1 Lap,0.0,1:33.255,34.0
2021,16,tsunoda,alphatauri,14,9,+1 Lap,0.0,1:32.844,54.0
2021,16,russell,williams,15,13,+1 Lap,0.0,1:33.399,53.0
2021,16,alonso,alpine,16,5,+1 Lap,0.0,1:33.252,55.0
2021,16,latifi,williams,17,15,+1 Lap,0.0,1:33.672,48.0
2021,16,vettel,aston_martin,18,10,+1 Lap,0.0,1:32.730,54.0
2021,16,mick_schumacher,haas,19,14,+2 Laps,0.0,1:34.209,52.0
2021,16,mazepin,haas,20,18,+2 Laps,0.0,1:35.438,52.0
2021,17,max_verstappen,red_bull,1,1,Finished,25.0,1:39.096,52.0
2021,17,hamilton,mercedes,2,2,Finished,19.0,1:38.485,41.0
2021,17,perez,red_bull,3,3,Finished,15.0,1:39.566,32.0
2021,17,leclerc,ferrari,4,4,Finished,12.0,1:39.303,41.0
2021,17,ricciardo,mclaren,5,6,Finished,10.0,1:40.345,43.0
2021,17,bottas,mercedes,6,9,Finished,8.0,1:40.147,41.0
2021,17,sainz,ferrari,7,5,Finished,6.0,1:40.377,40.0
2021,17,norris,mclaren,8,7,Finished,4.0,1:40.228,41.0
2021,17,tsunoda,alphatauri,9,10,+1 Lap,2.0,1:41.151,47.0
2021,17,vettel,aston_martin,10,18,+1 Lap,1.0,1:40.481,40.0
2021,17,giovinazzi,alfa,11,12,+1 Lap,0.0,1:41.145,44.0
2021,17,stroll,aston_martin,12,13,+1 Lap,0.0,1:41.189,36.0
2021,17,raikkonen,alfa,13,15,+1 Lap,0.0,1:41.340,43.0
2021,17,russell,williams,14,20,+1 Lap,0.0,1:41.120,36.0
2021,17,latifi,williams,15,14,+1 Lap,0.0,1:41.818,46.0
2021,17,mick_schumacher,haas,16,16,+2 Laps,0.0,1:41.395,36.0
2021,17,mazepin,haas,17,17,+2 Laps,0.0,1:42.886,42.0
2021,17,alonso,alpine,18,19,Rear wing,0.0,1:40.067,46.0
2021,17,ocon,alpine,19,11,Mechanical,0.0,1:42.194,28.0
2021,17,gasly,alphatauri,20,8,Suspension,0.0,1:42.015,12.0
2021,18,max_verstappen,red_bull,1,3,Finished,25.0,1:18.999,52.0
2021,18,hamilton,mercedes,2,2,Finished,18.0,1:19.820,66.0
2021,18,perez,red_bull,3,4,Finished,15.0,1:19.468,49.0
2021,18,gasly,alphatauri,4,5,Finished,12.0,1:20.510,66.0
2021,18,leclerc,ferrari,5,8,Finished,10.0,1:20.665,63.0
2021,18,sainz,ferrari,6,6,+1 Lap,8.0,1:20.081,63.0
2021,18,vettel,aston_martin,7,9,+1 Lap,6.0,1:20.460,70.0
2021,18,raikkonen,alfa,8,10,+1 Lap,4.0,1:20.713,63.0
2021,18,alonso,alpine,9,12,+1 Lap,2.0,1:20.711,54.0
2021,18,norris,mclaren,10,18,+1 Lap,1.0,1:20.617,67.0
2021,18,giovinazzi,alfa,11,11,+1 Lap,0.0,1:21.523,68.0
2021,18,ricciardo,mclaren,12,7,+1 Lap,0.0,1:21.069,40.0
2021,18,ocon,alpine,13,19,+1 Lap,0.0,1:21.348,67.0
2021,18,stroll,aston_martin,14,20,+2 Laps,0.0,1:20.930,61.0
2021,18,bottas,mercedes,15,1,+2 Laps,0.0,1:17.774,69.0
2021,18,russell,williams,16,16,+2 Laps,0.0,1:22.016,61.0
2021,18,latifi,williams,17,13,+2 Laps,0.0,1:21.546,66.0
2021,18,mazepin,haas,18,15,+3 Laps,0.0,1:21.402,61.0
2021,18,mick_schumacher,haas,19,14,Collision,0.0,,
2021,18,tsunoda,alphatauri,20,17,Collision,0.0,,
2021,19,hamilton,mercedes,1,10,Finished,25.0,1:11.982,46.0
2021,19,max_verstappen,red_bull,2,2,Finished,18.0,1:12.486,47.0
2021,19,bottas,mercedes,3,1,Finished,15.0,1:12.526,49.0
2021,19,perez,red_bull,4,4,Finished,13.0,1:11.010,71.0
2021,19,leclerc,ferrari,5,6,Finished,10.0,1:12.822,61.0
2021,19,sainz,ferrari,6,3,Finished,8.0,1:12.710,63.0
2021,19,gasly,alphatauri,7,7,+1 Lap,6.0,1:13.227,53.0
2021,19,ocon,alpine,8,8,+1 Lap,4.0,1:14.430,48.0
2021,19,alonso,alpine,9,12,+1 Lap,2.0,1:13.922,37.0
2021,19,norris,mclaren,10,5,+1 Lap,1.0,1:13.761,53.0
2021,19,vettel,aston_martin,11,9,+1 Lap,0.0,1:13.634,69.0
2021,19,raikkonen,alfa,12,0,+1 Lap,0.0,1:12.621,54.0
2021,19,russell,williams,13,17,+1 Lap,0.0,1:14.355,45.0
2021,19,giovinazzi,alfa,14,13,+1 Lap,0.0,1:14.227,44.0
2021,19,tsunoda,alphatauri,15,15,+1 Lap,0.0,1:14.204,62.0
2021,19,latifi,williams,16,16,+1 Lap,0.0,1:14.616,57.0
2021,19,mazepin,haas,17,19,+2 Laps,0.0,1:14.954,36.0
2021,19,mick_schumacher,haas,18,18,+2 Laps,0.0,1:13.793,66.0
2021,19,ricciardo,mclaren,19,11,Power loss,0.0,1:14.443,40.0
2021,19,stroll,aston_martin,20,14,Collision damage,0.0,1:15.344,25.0
2021,20,hamilton,mercedes,1,1,Finished,25.0,1:25.084,50.0
2021,20,max_verstappen,red_bull,2,7,Finished,19.0,1:23.196,57.0
2021,20,alonso,alpine,3,3,Finished,15.0,1:26.682,48.0
2021,20,perez,red_bull,4,11,Finished,12.0,1:25.613,49.0
2021,20,ocon,alpine,5,9,Finished,10.0,1:27.061,46.0
2021,20,stroll,aston_martin,6,12,Finished,8.0,1:27.356,44.0
2021,20,sainz,ferrari,7,5,Finished,6.0,1:26.570,46.0
2021,20,leclerc,ferrari,8,13,Finished,4.0,1:26.555,46.0
2021,20,norris,mclaren,9,4,+1 Lap,2.0,1:25.746,51.0
2021,20,vettel,aston_martin,10,10,+1 Lap,1.0,1:26.434,53.0
2021,20,gasly,alphatauri,11,2,+1 Lap,0.0,1:27.019,46.0
2021,20,ricciardo,mclaren,12,14,+1 Lap,0.0,1:27.198,50.0
2021,20,tsunoda,alphatauri,13,8,+1 Lap,0.0,1:27.043,50.0
2021,20,raikkonen,alfa,14,16,+1 Lap,0.0,1:26.358,53.0
2021,20,giovinazzi,alfa,15,18,+1 Lap,0.0,1:27.823,40.0
2021,20,mick_schumacher,haas,16,19,+1 Lap,0.0,1:28.412,46.0
2021,20,russell,williams,17,15,+2 Laps,0.0,1:25.768,55.0
2021,20,mazepin,haas,18,20,+2 Laps,0.0,1:27.340,55.0
2021,20,latifi,williams,19,17,Puncture,0.0,1:28.732,44.0
2021,20,bottas,mercedes,20,6,Damage,0.0,1:27.246,39.0
2021,21,hamilton,mercedes,1,1,Finished,26.0,1:30.734,47.0
2021,21,max_verstappen,red_bull,2,3,Finished,18.0,1:31.488,35.0
2021,21,bottas,mercedes,3,2,Finished,15.0,1:31.408,47.0
2021,21,ocon,alpine,4,9,Finished,12.0,1:31.797,47.0
2021,21,ricciardo,mclaren,5,11,Finished,10.0,1:32.716,43.0
2021,21,gasly,alphatauri,6,6,Finished,8.0,1:32.297,46.0
2021,21,leclerc,ferrari,7,4,Finished,6.0,1:31.601,46.0
2021,21,sainz,ferrari,8,15,Finished,4.0,1:31.851,37.0
2021,21,giovinazzi,alfa,9,10,Finished,2.0,1:32.865,37.0
2021,21,norris,mclaren,10,7,Finished,1.0,1:31.914,49.0
2021,21,stroll,aston_martin,11,18,Finished,0.0,1:32.804,45.0
2021,21,latifi,williams,12,16,Finished,0.0,1:32.751,49.0
2021,21,alonso,alpine,13,13,+1 Lap,0.0,1:31.633,46.0
2021,21,tsunoda,alphatauri,14,8,+1 Lap,0.0,1:32.506,44.0
2021,21,raikkonen,alfa,15,12,+1 Lap,0.0,1:32.778,45.0
2021,21,vettel,aston_martin,16,17,Collision damage,0.0,1:34.030,41.0
